Timestamp,Action,Case #,Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Parcel ID
2026-05-08T03:33:16,NEW,24001732CA,06/03/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-08T03:33:16,CLOSED,25000833CA,05/07/2026 11:00 AM ET,"16265 SAN EDMUNDO RD PUNTA GORDA, FL- 33955","$341,245.39","$34,000.00",Hidden,422330232001
2026-05-11T03:33:17,NEW,25000750CA,06/03/2026 11:00 AM ET,"5990 GILLOT BLVD PORT CHARLOTTE, FL- 33981","$437,853.46","$247,561.00",Hidden,402133356013
2026-05-12T03:33:32,NEW,25001222CA,06/19/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-12T03:33:32,NEW,25001759CC,06/29/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-12T03:33:32,NEW,26000039CA,06/29/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-12T03:33:32,NEW,21001037CA,07/06/2026 11:00 AM ET,"16130 ARALIA DR PUNTA GORDA, FL- 33955","$96,338.12","$80,511.00",Hidden,422430202009
2026-05-12T03:33:32,CLOSED,25000911CA,05/11/2026 11:00 AM ET,"134 JADE ST ROTONDA WEST, FL- 33947","$323,573.01","$19,550.00",Hidden,412118178008
2026-05-12T03:33:32,CLOSED,25001472CC,05/11/2026 11:00 AM ET,"16380 CAPE HORN BLVD PUNTA GORDA, FL- 33955","$10,895.30","$34,000.00",Hidden,422330412004
2026-05-13T03:33:31,NEW,24002282CA,06/15/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-13T03:33:31,CLOSED,25000758CA,05/18/2026 11:00 AM ET,"9057 BANTRY BAY BLVD ENGLEWOOD, FL- 34224","$439,377.55","$21,251.00",Hidden,412027107003
2026-05-14T03:33:31,NEW,25001301CA,05/18/2026 11:00 AM ET,"11748 OCEANSPRAY BLVD ENGLEWOOD, FL- 34224","$256,977.85","$118,852.00",Hidden,412001180019
2026-05-14T03:33:31,NEW,26000040CA,06/12/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-14T03:33:31,CLOSED,23004612CA,05/13/2026 11:00 AM ET,"844 CONREID DR NE PORT CHARLOTTE, FL- 33952 Plaintiff max bid: $106,200.00","$417,285.72",Hidden,Hidden,Property Appraiser
2026-05-14T03:33:31,CLOSED,25000457CC,05/13/2026 11:00 AM ET,"22302 VICK ST -UNIT 220 PORT CHARLOTTE, FL- 33980","$24,078.88","$50,813.00",Hidden,402226652020
2026-05-14T03:33:31,CLOSED,25000919CA,05/13/2026 11:00 AM ET,"12219 BACCHUS RD PORT CHARLOTTE, FL- 33981","$292,929.13","$12,325.00",Hidden,402130184003
2026-05-15T03:33:25,NEW,25001015CA,06/19/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-15T03:33:25,NEW,25000758CA,07/01/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-15T03:33:25,CLOSED,25001457CA,05/14/2026 11:00 AM ET,"26461 EXPLORER RD -UNIT A PUNTA GORDA, FL- 33983","$131,506.79","$142,800.00",Hidden,402309576011
2026-05-15T03:33:25,CLOSED,25000607CA,05/15/2026 11:00 AM ET,"5281 FORBES TER PORT CHARLOTTE, FL- 33981","$579,103.15","$321,439.00",Hidden,402133306002
2026-05-18T03:33:16,CLOSED,25001074CA,05/15/2026 11:00 AM ET,"12240 GROUSE AVE PORT CHARLOTTE, FL- 33981","$124,967.22","$109,688.00",Hidden,412106331012
2026-05-19T03:33:16,NEW,26000016CA,06/12/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-19T03:33:16,NEW,25001065CA,06/17/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-19T03:33:16,NEW,25000997CA,07/08/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-19T03:33:16,CLOSED,25000103CA,05/18/2026 11:00 AM ET,"14300 KAY LN PORT CHARLOTTE, FL- 33981","$625,897.80","$323,687.00",Hidden,412116456005
2026-05-19T03:33:16,CLOSED,25000109CA,05/18/2026 11:00 AM ET,"15154 APPLETON BLVD PORT CHARLOTTE, FL- 33981","$665,916.08","$360,205.00",Hidden,412127327005
2026-05-19T03:33:16,CLOSED,25000467CA,05/18/2026 11:00 AM ET,"16058 BRIDLE RIDGE ST PORT CHARLOTTE, FL- 33953","$263,775.91","$253,876.00",Hidden,402110109092
2026-05-19T03:33:16,CLOSED,25001301CA,05/18/2026 11:00 AM ET,"11748 OCEANSPRAY BLVD ENGLEWOOD, FL- 34224","$256,977.85","$118,852.00",Hidden,412001180019
2026-05-19T03:33:16,CLOSED,25000998CA,07/01/2026 11:00 AM ET,"16134 LIBOURN AVE PORT CHARLOTTE, FL- 33954","$282,609.91","$13,600.00",Hidden,402102103025
2026-05-20T03:33:25,NEW,25001511CA,07/01/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-20T03:33:25,NEW,25000891CA,07/08/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-20T03:33:25,NEW,25000689CA,07/29/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-21T03:33:08,CLOSED,24000771CC,05/20/2026 11:00 AM ET,"9 CALAMONDIN WAY PLACIDA, FL- 33946 Plaintiff max bid: $15,181.63","$15,181.63",Hidden,Hidden,Property Appraiser
2026-05-21T03:33:08,CLOSED,24001453CC,05/20/2026 11:00 AM ET,"131 WEST DR ROTONDA WEST, FL- 33947","$11,479.45","$19,975.00",Hidden,412022152002
2026-05-21T03:33:08,CLOSED,25000621CC,05/20/2026 11:00 AM ET,"1051 FORREST NELSON BLVD # A10 PORT CHARLOTTE, FL- 33952","$8,566.86","$129,744.00",Hidden,402209501002
2026-05-21T03:33:08,CLOSED,25000814CC,05/20/2026 11:00 AM ET,"43020 GREENWAY BLVD -BLDG 3-UN PUNTA GORDA, FL- 33982","$14,344.46","$220,971.00",Hidden,422620504008
2026-05-21T03:33:08,CLOSED,25000823CC,05/20/2026 11:00 AM ET,"43040 GREENWAY BLVD -BLDG 5-UN PUNTA GORDA, FL- 33982","$15,476.79","$220,971.00",Hidden,422620506040
2026-05-21T03:33:08,CLOSED,25001449CC,05/20/2026 11:00 AM ET,"2437 HARBOR BLVD -UNIT 119 PORT CHARLOTTE, FL- 33952","$9,257.80","$57,120.00",Hidden,402215802187
2026-05-21T03:33:08,CLOSED,25000359CA,05/22/2026 11:00 AM ET,"18438 ARAPAHOE CIR PORT CHARLOTTE, FL- 33948","$732,809.15","$817,410.00",Hidden,402231178012
2026-05-21T03:33:08,CLOSED,25001381CA,05/28/2026 11:00 AM ET,"26078 DOLMAN CT PUNTA GORDA, FL- 33983","$258,348.78","$329,826.00",Hidden,402309310001
2026-05-22T03:33:00,CLOSED,25000609CA,05/21/2026 11:00 AM ET,"9494 ROSEBUD CIR PORT CHARLOTTE, FL- 33981","$448,218.69","$282,987.00",Hidden,412122401002
2026-05-22T03:33:00,CLOSED,25000876CA,05/21/2026 11:00 AM ET,"17091 & 17093 CARLEEN AVE PORT CHARLOTTE, FL- 33948","$398,406.64","$29,750.00",Hidden,402113108016
2026-05-25T03:33:08,NEW,24002033CC,06/10/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-25T03:33:08,NEW,25000359CA,07/23/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-25T03:33:08,CLOSED,24001747CA,05/27/2026 11:00 AM ET,"2611 LAKESHORE CIR PORT CHARLOTTE, FL- 33952","$255,451.46","$18,142.00",Hidden,402216476024
2026-05-25T03:33:08,CLOSED,25001153CA,05/27/2026 11:00 AM ET,"10226 ACORN TRL PUNTA GORDA, FL- 33950","$235,005.94","$224,515.00",Hidden,412327128014
2026-05-26T03:33:08,CLOSED,24002033CC,06/10/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-26T03:33:08,CLOSED,25000869CA,06/10/2026 11:00 AM ET,"22489 LEWISTON AVE PORT CHARLOTTE, FL- 33952","$186,802.26","$162,818.00",Hidden,402223233010
2026-05-27T03:33:08,NEW,24002033CC,06/10/2026 11:00 AM ET,"12374 BLUE MARLIN RD PLACIDA, FL- 33946","$12,292.94","$8,712.00",Hidden,422104434017
2026-05-27T03:33:08,NEW,25000869CA,06/10/2026 11:00 AM ET,"22489 LEWISTON AVE PORT CHARLOTTE, FL- 33952","$186,802.26","$162,818.00",Hidden,402223233010
2026-05-27T03:33:08,NEW,25000762CA,07/08/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-27T03:33:08,CLOSED,24001455CA,05/27/2026 11:00 AM ET,"11679 CLAREMONT DR PORT CHARLOTTE, FL- 33981","$232,191.63","$224,089.00",Hidden,412001206005
2026-05-28T03:33:18,NEW,25000903CA,06/24/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-28T03:33:18,NEW,25001336CA,07/08/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-28T03:33:18,NEW,25001350CA,07/09/2026 11:00 AM ET,,$0.00,Hidden,Hidden,
2026-05-28T03:33:18,CLOSED,25000337CC,05/27/2026 11:00 AM ET,"5462 WILLIAMSBURG DR PUNTA GORDA, FL- 33982","$4,685.17","$529,575.00",Hidden,402334405005
2026-05-28T03:33:18,CLOSED,25000785CA,05/27/2026 11:00 AM ET,"2428 NUREMBERG BLVD PUNTA GORDA, FL- 33983","$416,707.75","$231,121.00",Hidden,402316327001
2026-05-28T03:33:18,CLOSED,25001057CA,05/27/2026 11:00 AM ET,"4519 BELFOUNTAIN ST PORT CHARLOTTE, FL- 33948","$328,926.71","$266,543.00",Hidden,402230479016
2026-05-29T03:30:11,CLOSED,25001030CA,05/28/2026 11:00 AM ET,"1493 RED OAK LN PORT CHARLOTTE, FL- 33948","$227,343.79","$223,264.00",Hidden,402208281018
2026-05-29T03:30:11,CLOSED,25000221CC,06/01/2026 11:00 AM ET,"4 THRUSH DR PLACIDA, FL- 33946 Plaintiff max bid: $10,466.70","$10,466.70",Hidden,Hidden,Property Appraiser
2026-05-29T03:30:11,CLOSED,25000900CA,06/01/2026 11:00 AM ET,"4366 EAGLET RD PORT CHARLOTTE, FL- 33980 Plaintiff max bid: $353,949.68","$353,949.68",Hidden,Hidden,Property Appraiser
2026-05-29T03:30:11,CLOSED,25000979CA,06/01/2026 11:00 AM ET,"8410 ROOSEVELT ST ENGLEWOOD, FL- 34224","$133,076.82","$124,828.00",Hidden,412021227012
2026-05-29T03:30:11,CLOSED,25001454CA,06/01/2026 11:00 AM ET,"2546 AMBROSE LN PORT CHARLOTTE, FL- 33952","$252,292.32","$147,928.00",Hidden,402215306010
2026-05-29T03:30:11,CLOSED,24001732CA,06/03/2026 11:00 AM ET,"6800 PLACIDA RD - UNIT 144 ENGLEWOOD, FL- 34224","$133,167.69","$139,230.00",Hidden,412028827051
2026-05-29T03:30:11,CLOSED,25000750CA,06/03/2026 11:00 AM ET,"5990 GILLOT BLVD PORT CHARLOTTE, FL- 33981","$437,853.46","$247,561.00",Hidden,402133356013
2026-05-29T03:30:11,CLOSED,25001151CA,06/04/2026 11:00 AM ET,"438 CELESTE ST PORT CHARLOTTE, FL- 33954","$331,475.49","$254,988.00",Hidden,402205353005
2026-05-29T03:30:11,CLOSED,25001524CC,06/04/2026 11:00 AM ET,"9259 LINGLE ST PORT CHARLOTTE, FL- 33981","$8,791.63","$10,541.00",Hidden,412123156008
2026-05-29T03:30:11,CLOSED,25000552CA,06/05/2026 11:00 AM ET,"15359 ANCEL CIR PORT CHARLOTTE, FL- 33981","$412,713.76","$402,901.00",Hidden,412122455019
2026-05-29T03:30:11,CLOSED,24002033CC,06/10/2026 11:00 AM ET,"12374 BLUE MARLIN RD PLACIDA, FL- 33946","$12,292.94","$8,712.00",Hidden,422104434017
2026-05-29T03:30:11,CLOSED,25000869CA,06/10/2026 11:00 AM ET,"22489 LEWISTON AVE PORT CHARLOTTE, FL- 33952","$186,802.26","$162,818.00",Hidden,402223233010
