Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
06/10/2026 11:00 AM ET,"12374 BLUE MARLIN RD PLACIDA, FL- 33946","$12,292.94","$8,712.00",Hidden,24002033CC,422104434017,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=24002033CC&bypassPage=1,https://pcpao.gov/Parcel-Details/422104434017
06/11/2026 11:00 AM ET,"26265 FEATHERSOUND DR PUNTA GORDA, FL- 33955","$180,150.06","$393,523.00",Hidden,25001025CA,412328379001,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001025CA&bypassPage=1,https://pcpao.gov/Parcel-Details/412328379001
06/12/2026 11:00 AM ET,"3355 IDLEWILD ST PORT CHARLOTTE, FL- 33980","$322,499.22","$161,286.00",Hidden,26000016CA,402223287012,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=26000016CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402223287012
06/12/2026 11:00 AM ET,"16443 HILLSBOROUGH BLVD PORT CHARLOTTE, FL- 33954","$439,424.42","$15,300.00",Hidden,26000040CA,402102226005,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=26000040CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402102226005
06/15/2026 11:00 AM ET,"277 SEASONS DR PUNTA GORDA, FL- 33983","$393,066.35","$350,151.00",Hidden,24002282CA,402303301002,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=24002282CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402303301002
06/15/2026 11:00 AM ET,"3086 TARRYWOOD TER PUNTA GORDA, FL- 33983","$43,878.93","$87,050.00",Hidden,25000470CA,402322132009,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000470CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402322132009
06/15/2026 11:00 AM ET,"24276 PEPPERCORN RD PUNTA GORDA, FL- 33955","$312,240.22","$34,000.00",Hidden,25000838CA,422331254001,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000838CA&bypassPage=1,https://pcpao.gov/Parcel-Details/422331254001
06/17/2026 11:00 AM ET,"127 RODGERS AVE NE PORT CHARLOTTE, FL- 33952 Plaintiff max bid: $146,952.40","$146,952.40",Hidden,Hidden,24001935CA,Property Appraiser,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=24001935CA&bypassPage=1,https://pcpao.gov/Parcel-Details/Property Appraiser
06/17/2026 11:00 AM ET,,"$1,094,385.84",Hidden,Hidden,25000779CA,,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000779CA&bypassPage=1,
06/17/2026 11:00 AM ET,"15456 PIEDMONT AVE PORT CHARLOTTE, FL- 33954","$198,021.98","$13,600.00",Hidden,25001065CA,402103229016,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001065CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402103229016
