Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
05/27/2026 11:00 AM ET,"5462 WILLIAMSBURG DR PUNTA GORDA, FL- 33982","$4,685.17","$529,575.00",Hidden,25000337CC,402334405005,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000337CC&bypassPage=1,https://pcpao.gov/Parcel-Details/402334405005
05/27/2026 11:00 AM ET,"2428 NUREMBERG BLVD PUNTA GORDA, FL- 33983","$416,707.75","$231,121.00",Hidden,25000785CA,402316327001,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000785CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402316327001
05/27/2026 11:00 AM ET,"4519 BELFOUNTAIN ST PORT CHARLOTTE, FL- 33948","$328,926.71","$266,543.00",Hidden,25001057CA,402230479016,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001057CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402230479016
05/28/2026 11:00 AM ET,"1493 RED OAK LN PORT CHARLOTTE, FL- 33948","$227,343.79","$223,264.00",Hidden,25001030CA,402208281018,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001030CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402208281018
06/01/2026 11:00 AM ET,"4 THRUSH DR PLACIDA, FL- 33946 Plaintiff max bid: $10,466.70","$10,466.70",Hidden,Hidden,25000221CC,Property Appraiser,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000221CC&bypassPage=1,https://pcpao.gov/Parcel-Details/Property Appraiser
06/01/2026 11:00 AM ET,"4366 EAGLET RD PORT CHARLOTTE, FL- 33980 Plaintiff max bid: $353,949.68","$353,949.68",Hidden,Hidden,25000900CA,Property Appraiser,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000900CA&bypassPage=1,https://pcpao.gov/Parcel-Details/Property Appraiser
06/01/2026 11:00 AM ET,"8410 ROOSEVELT ST ENGLEWOOD, FL- 34224","$133,076.82","$124,828.00",Hidden,25000979CA,412021227012,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000979CA&bypassPage=1,https://pcpao.gov/Parcel-Details/412021227012
06/01/2026 11:00 AM ET,"2546 AMBROSE LN PORT CHARLOTTE, FL- 33952","$252,292.32","$147,928.00",Hidden,25001454CA,402215306010,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001454CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402215306010
06/03/2026 11:00 AM ET,"6800 PLACIDA RD - UNIT 144 ENGLEWOOD, FL- 34224","$133,167.69","$139,230.00",Hidden,24001732CA,412028827051,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=24001732CA&bypassPage=1,https://pcpao.gov/Parcel-Details/412028827051
06/03/2026 11:00 AM ET,"5990 GILLOT BLVD PORT CHARLOTTE, FL- 33981","$437,853.46","$247,561.00",Hidden,25000750CA,402133356013,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000750CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402133356013
06/04/2026 11:00 AM ET,"438 CELESTE ST PORT CHARLOTTE, FL- 33954","$331,475.49","$254,988.00",Hidden,25001151CA,402205353005,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001151CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402205353005
06/04/2026 11:00 AM ET,"9259 LINGLE ST PORT CHARLOTTE, FL- 33981","$8,791.63","$10,541.00",Hidden,25001524CC,412123156008,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001524CC&bypassPage=1,https://pcpao.gov/Parcel-Details/412123156008
06/05/2026 11:00 AM ET,"15359 ANCEL CIR PORT CHARLOTTE, FL- 33981","$412,713.76","$402,901.00",Hidden,25000552CA,412122455019,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000552CA&bypassPage=1,https://pcpao.gov/Parcel-Details/412122455019
06/10/2026 11:00 AM ET,"12374 BLUE MARLIN RD PLACIDA, FL- 33946","$12,292.94","$8,712.00",Hidden,24002033CC,422104434017,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=24002033CC&bypassPage=1,https://pcpao.gov/Parcel-Details/422104434017
06/10/2026 11:00 AM ET,"22489 LEWISTON AVE PORT CHARLOTTE, FL- 33952","$186,802.26","$162,818.00",Hidden,25000869CA,402223233010,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25000869CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402223233010
06/11/2026 11:00 AM ET,"26265 FEATHERSOUND DR PUNTA GORDA, FL- 33955","$180,150.06","$393,523.00",Hidden,25001025CA,412328379001,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=25001025CA&bypassPage=1,https://pcpao.gov/Parcel-Details/412328379001
06/12/2026 11:00 AM ET,"3355 IDLEWILD ST PORT CHARLOTTE, FL- 33980","$322,499.22","$161,286.00",Hidden,26000016CA,402223287012,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=26000016CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402223287012
06/12/2026 11:00 AM ET,"16443 HILLSBOROUGH BLVD PORT CHARLOTTE, FL- 33954","$439,424.42","$15,300.00",Hidden,26000040CA,402102226005,https://charlotte.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=26000040CA&bypassPage=1,https://pcpao.gov/Parcel-Details/402102226005
